hour,day_of_week,weather_main,temp,rain_1h,holiday,traffic_level
0,5,Clouds,276.01,0.0,,Low
1,5,Clouds,275.36,0.0,,Low
2,5,Clouds,274.93,0.0,,Low
3,5,Clouds,274.28,0.0,,Low
4,5,Clear,274.01,0.0,,Low
5,5,Clear,273.71,0.0,,Low
6,5,Clear,273.43,0.0,,Low
7,5,Clouds,273.65,0.0,,Medium
8,5,Clouds,274.58,0.0,,Medium
9,5,Clouds,275.39,0.0,,High
10,5,Clear,275.44,0.0,,High
11,5,Clouds,276.11,0.0,,High
12,5,Clouds,276.48,0.0,,High
13,5,Clouds,276.5,0.0,,High
14,5,Clouds,276.56,0.0,,High
15,5,Clouds,276.61,0.0,,High
16,5,Clouds,276.9,0.0,,High
17,5,Clouds,276.61,0.0,,High
18,5,Clouds,276.34,0.0,,High
19,5,Clouds,275.96,0.0,,Medium
20,5,Clouds,275.6,0.0,,Medium
21,5,Clouds,274.86,0.0,,Medium
22,5,Clouds,274.05,0.0,,Medium
23,5,Clouds,273.62,0.0,,Medium
0,6,Clouds,273.52,0.0,,Low
1,6,Clouds,273.54,0.0,,Low
2,6,Clouds,273.63,0.0,,Low
3,6,Clouds,273.63,0.0,,Low
4,6,Clouds,273.22,0.0,,Low
5,6,Clouds,272.75,0.0,,Low
6,6,Clouds,272.16,0.0,,Low
7,6,Clouds,271.06,0.0,,Low
8,6,Clear,270.68,0.0,,Low
9,6,Clear,272.6,0.0,,Medium
10,6,Clear,274.06,0.0,,Medium
11,6,Clear,275.81,0.0,,Medium
12,6,Clouds,277.54,0.0,,High
13,6,Clouds,278.54,0.0,,Medium
14,6,Clouds,278.97,0.0,,Medium
15,6,Clouds,278.91,0.0,,High
16,6,Clouds,278.81,0.0,,High
17,6,Clouds,278.27,0.0,,High
18,6,Clouds,276.67,0.0,,Medium
19,6,Clouds,275.86,0.0,,Medium
20,6,Clouds,274.29,0.0,,Medium
21,6,Clouds,273.37,0.0,,Medium
22,6,Clouds,272.77,0.0,,Low
23,6,Clouds,272.01,0.0,,Low
0,0,Clouds,271.78,0.0,,Low
1,0,Haze,271.41,0.0,,Low
2,0,Mist,271.46,0.0,,Low
3,0,Clouds,271.76,0.0,,Low
4,0,Clouds,272.24,0.0,,Low
5,0,Clouds,271.98,0.0,,Medium
6,0,Clouds,271.53,0.0,,High
7,0,Clouds,271.46,0.0,,High
8,0,Clouds,271.7,0.0,,High
9,0,Clouds,273.26,0.0,,High
10,0,Clouds,274.9,0.0,,High
11,0,Clouds,276.33,0.0,,High
12,0,Snow,277.58,0.0,,High
13,0,Clouds,278.5,0.0,,High
14,0,Clouds,279.3,0.0,,High
15,0,Clouds,279.89,0.0,,High
16,0,Clouds,280.11,0.0,,High
17,0,Clouds,279.82,0.0,,High
18,0,Clouds,278.69,0.0,,High
19,0,Clouds,277.75,0.0,,Medium
20,0,Clouds,276.77,0.0,,Medium
21,0,Clouds,276.61,0.0,,Medium
22,0,Clouds,276.06,0.0,,Low
23,0,Clouds,275.22,0.0,,Low
0,1,Clouds,274.75,0.0,,Low
1,1,Clouds,274.24,0.0,,Low
2,1,Clouds,273.47,0.0,,Low
3,1,Clear,273.5,0.0,,Low
4,1,Clouds,273.15,0.0,,Low
5,1,Clouds,273.0,0.0,,Medium
6,1,Clouds,272.69,0.0,,High
7,1,Clouds,273.08,0.0,,High
8,1,Clouds,273.91,0.0,,High
9,1,Clouds,274.82,0.0,,High
10,1,Clouds,276.16,0.0,,High
11,1,Clouds,277.69,0.0,,High
12,1,Clouds,278.47,0.0,,High
13,1,Clouds,279.12,0.0,,High
14,1,Clouds,279.28,0.0,,High
15,1,Clouds,280.19,0.0,,High
16,1,Clouds,280.5,0.0,,High
17,1,Clouds,280.3,0.0,,High
18,1,Clouds,279.58,0.0,,High
19,1,Clouds,278.78,0.0,,Medium
20,1,Clouds,278.5,0.0,,Medium
21,1,Clouds,276.93,0.0,,Medium
22,1,Clouds,276.03,0.0,,Low
23,1,Clouds,275.01,0.0,,Low
0,2,Clouds,273.87,0.0,,Low
1,2,Clear,272.99,0.0,,Low
2,2,Clear,272.41,0.0,,Low
3,2,Clear,272.31,0.0,,Low
4,2,Clear,272.39,0.0,,Low
5,2,Clear,271.73,0.0,,Medium
6,2,Clear,271.54,0.0,,High
7,2,Clear,271.12,0.0,,High
8,2,Clouds,271.17,0.0,,High
9,2,Clouds,273.11,0.0,,High
10,2,Clouds,276.01,0.0,,High
11,2,Clouds,278.27,0.0,,High
12,2,Clouds,279.84,0.0,,High
13,2,Clouds,280.68,0.0,,High
14,2,Clouds,281.22,0.0,,High
15,2,Clouds,281.8,0.0,,High
16,2,Clouds,282.2,0.0,,High
17,2,Clouds,281.48,0.0,,High
18,2,Clouds,280.0,0.0,,High
19,2,Clouds,278.48,0.0,,Medium
20,2,Clouds,276.86,0.0,,Medium
21,2,Clear,275.45,0.0,,Medium
22,2,Clear,274.05,0.0,,Low
23,2,Clear,272.75,0.0,,Low
0,3,Clear,271.73,0.0,,Low
1,3,Clear,270.91,0.0,,Low
2,3,Clear,270.15,0.0,,Low
3,3,Clear,269.68,0.0,,Low
4,3,Clear,269.44,0.0,,Low
5,3,Clear,268.96,0.0,,Medium
6,3,Clear,268.61,0.0,,High
7,3,Clear,268.74,0.0,,High
8,3,Clouds,268.45,0.0,,High
9,3,Clear,270.9,0.0,,High
10,3,Clear,273.45,0.0,,High
11,3,Clouds,275.9,0.0,,High
12,3,Clouds,278.7,0.0,,High
13,3,Clouds,280.25,0.0,,High
14,3,Clear,281.67,0.0,,High
15,3,Clear,283.03,0.0,,High
16,3,Clear,283.13,0.0,,High
17,3,Clouds,283.04,0.0,,High
18,3,Clouds,281.3,0.0,,High
19,3,Clouds,279.84,0.0,,Medium
20,3,Clouds,278.88,0.0,,Medium
21,3,Clouds,278.51,0.0,,Medium
22,3,Clouds,279.26,0.0,,Low
23,3,Drizzle,279.21,0.0,,Low
0,4,Clouds,278.85,0.0,,Low
1,4,Haze,277.59,0.0,,Low
2,4,Clouds,277.01,0.0,,Low
3,4,Clouds,277.15,0.0,,Low
4,4,Clouds,277.9,0.0,,Low
5,4,Clouds,278.31,0.0,,Medium
6,4,Clouds,278.63,0.0,,High
7,4,Clouds,278.22,0.0,,High
8,4,Clouds,277.58,0.0,,High
9,4,Clouds,278.02,0.0,,High
10,4,Clouds,278.37,0.0,,High
11,4,Clouds,278.78,0.0,,High
12,4,Clouds,278.78,0.0,,High
13,4,Clouds,279.59,0.0,,High
14,4,Clear,279.64,0.0,,High
15,4,Clouds,280.0,0.0,,High
16,4,Clouds,279.76,0.0,,High
17,4,Clouds,278.9,0.0,,High
18,4,Clouds,277.06,0.0,,High
19,4,Clouds,275.29,0.0,,Medium
20,4,Clouds,274.98,0.0,,Medium
21,4,Clouds,273.31,0.0,,Medium
22,4,Clear,272.77,0.0,,Medium
23,4,Clear,272.06,0.0,,Low
0,5,Clouds,272.01,0.0,,Low
1,5,Clouds,271.8,0.0,,Low
2,5,Clouds,271.3,0.0,,Low
3,5,Clouds,270.41,0.0,,Low
4,5,Clouds,269.9,0.0,,Low
5,5,Clear,269.56,0.0,,Low
6,5,Clouds,269.39,0.0,,Low
7,5,Clouds,269.24,0.0,,Medium
8,5,Clouds,268.99,0.0,,Medium
9,5,Clouds,271.47,0.0,,High
10,5,Clouds,272.85,0.0,,High
11,5,Clouds,273.93,0.0,,High
12,5,Clouds,274.85,0.0,,High
13,5,Clouds,275.43,0.0,,High
14,5,Clouds,275.73,0.0,,High
15,5,Clouds,275.9,0.0,,High
16,5,Clouds,276.29,0.0,,High
17,5,Clouds,276.41,0.0,,High
18,5,Clouds,276.29,0.0,,High
19,5,Clouds,276.13,0.0,,Medium
20,5,Clouds,275.93,0.0,,Medium
21,5,Clouds,275.93,0.0,,Medium
22,5,Clouds,275.67,0.0,,Medium
23,5,Clouds,275.58,0.0,,Low
0,6,Clouds,275.67,0.0,,Medium
1,6,Clouds,275.6,0.0,,Low
1,6,Clouds,275.77,0.0,,Low
2,6,Clouds,275.42,0.0,,Low
3,6,Clouds,275.47,0.0,,Low
5,6,Clouds,275.33,0.0,,Low
6,6,Clouds,275.08,0.0,,Low
7,6,Clouds,275.08,0.0,,Low
8,6,Rain,275.09,0.0,,Medium
8,6,Snow,275.09,0.0,,Medium
9,6,Clouds,275.44,0.0,,Medium
10,6,Clouds,276.1,0.0,,Medium
11,6,Clouds,276.45,0.0,,Medium
12,6,Clouds,276.76,0.0,,High
13,6,Clouds,277.11,0.0,,High
14,6,Clouds,278.13,0.0,,High
15,6,Clouds,278.44,0.0,,High
16,6,Clouds,278.44,0.0,,High
17,6,Clouds,278.09,0.0,,Medium
18,6,Clouds,277.72,0.0,,Medium
19,6,Clouds,277.41,0.0,,Medium
20,6,Clouds,277.2,0.0,,Medium
21,6,Clouds,277.06,0.0,,Low
22,6,Clouds,276.7,0.0,,Low
23,6,Rain,276.54,0.0,,Low
0,0,Clouds,276.07,0.0,,Low
1,0,Clouds,275.67,0.0,,Low
2,0,Clouds,274.97,0.0,,Low
3,0,Clouds,274.86,0.0,,Low
4,0,Mist,273.45,0.0,,Low
5,0,Clouds,272.66,0.0,,Medium
6,0,Clouds,272.18,0.0,,High
7,0,Clear,272.32,0.0,,High
8,0,Clouds,272.69,0.0,,High
9,0,Clouds,274.26,0.0,,High
10,0,Clouds,275.99,0.0,,High
11,0,Clouds,277.35,0.0,,High
12,0,Clouds,277.83,0.0,,High
13,0,Clouds,278.47,0.0,,High
14,0,Clear,278.71,0.0,,High
16,0,Clear,280.56,0.0,,High
17,0,Clear,280.56,0.0,,High
18,0,Clear,279.26,0.0,,High
20,0,Clear,280.56,0.0,,Medium
21,0,Clear,280.56,0.0,,Low
22,0,Clear,280.56,0.0,,Low
23,0,Clear,280.56,0.0,,Low
0,1,Clear,280.56,0.0,,Low
1,1,Clear,274.41,0.0,,Low
2,1,Clear,274.41,0.0,,Low
3,1,Clear,274.41,0.0,,Low
4,1,Clear,274.41,0.0,,Low
5,1,Clear,274.41,0.0,,Medium
6,1,Clear,274.41,0.0,,High
7,1,Clear,274.91,0.0,,High
8,1,Clear,274.91,0.0,,High
9,1,Clear,274.91,0.0,,High
10,1,Clear,274.91,0.0,,High
12,1,Mist,277.12,0.0,,High
13,1,Clouds,278.04,0.0,,High
14,1,Clouds,278.19,0.0,,High
15,1,Clouds,278.38,0.0,,High
16,1,Mist,278.59,0.0,,High
17,1,Mist,278.65,0.0,,High
18,1,Haze,278.74,0.0,,Medium
18,1,Mist,278.74,0.0,,Medium
19,1,Haze,278.87,0.0,,Medium
19,1,Mist,278.87,0.0,,Medium
20,1,Haze,279.02,0.0,,Medium
20,1,Mist,279.02,0.0,,Medium
21,1,Haze,278.84,0.0,,Medium
21,1,Drizzle,278.84,0.0,,Medium
21,1,Mist,278.84,0.0,,Medium
22,1,Haze,278.56,0.0,,Low
22,1,Rain,278.56,0.0,,Low
22,1,Drizzle,278.56,0.0,,Low
23,1,Haze,278.5,0.0,,Low
23,1,Mist,278.5,0.0,,Low
0,2,Haze,278.03,0.0,,Low
0,2,Rain,278.03,0.0,,Low
0,2,Mist,278.03,0.0,,Low
1,2,Rain,277.28,0.0,,Low
1,2,Mist,277.28,0.0,,Low
2,2,Rain,277.06,0.0,,Low
2,2,Mist,277.06,0.0,,Low
2,2,Rain,277.06,0.0,,Low
2,2,Snow,277.06,0.0,,Low
3,2,Rain,276.83,0.0,,Low
3,2,Mist,276.83,0.0,,Low
3,2,Rain,276.83,0.0,,Low
4,2,Rain,277.15,0.0,,Low
4,2,Mist,277.15,0.0,,Low
5,2,Rain,277.57,0.0,,Medium
5,2,Mist,277.57,0.0,,Medium
6,2,Rain,277.51,0.0,,High
6,2,Mist,277.51,0.0,,High
6,2,Drizzle,277.51,0.0,,High
7,2,Drizzle,277.41,0.0,,High
7,2,Mist,277.41,0.0,,High
8,2,Mist,277.68,0.0,,High
8,2,Drizzle,277.68,0.0,,High
9,2,Clouds,278.15,0.0,,High
10,2,Clouds,278.42,0.0,,High
11,2,Clouds,278.61,0.0,,High
12,2,Clouds,279.14,0.0,,High
13,2,Clouds,278.99,0.0,,High
14,2,Rain,278.83,0.0,,High
15,2,Rain,278.57,0.0,,High
15,2,Drizzle,278.57,0.0,,High
16,2,Rain,278.21,0.0,,High
16,2,Mist,278.21,0.0,,High
16,2,Drizzle,278.21,0.0,,High
16,2,Drizzle,278.21,0.0,,High
17,2,Mist,277.96,0.0,,High
17,2,Rain,277.96,0.0,,High
18,2,Mist,277.51,0.0,,High
19,2,Clouds,277.18,0.0,,Medium
20,2,Clouds,277.08,0.0,,Medium
21,2,Clouds,276.98,0.0,,Medium
22,2,Rain,276.93,0.0,,Low
23,2,Clouds,276.76,0.0,,Low
0,3,Clouds,276.79,0.0,,Low
1,3,Clouds,276.64,0.0,,Low
2,3,Clouds,276.41,0.0,,Low
3,3,Clouds,276.32,0.0,,Low
4,3,Clouds,276.32,0.0,,Low
5,3,Clouds,276.29,0.0,,Medium
6,3,Clouds,276.29,0.0,,High
7,3,Clouds,276.38,0.0,,High
8,3,Clouds,276.94,0.0,,High
9,3,Clouds,277.39,0.0,,High
10,3,Clouds,278.31,0.0,,High
11,3,Clouds,278.71,0.0,,High
12,3,Clouds,279.86,0.0,,High
13,3,Clouds,279.97,0.0,,High
14,3,Clouds,280.53,0.0,,High
15,3,Clouds,280.57,0.0,,High
16,3,Clouds,280.3,0.0,,High
17,3,Clouds,279.79,0.0,,High
18,3,Clouds,278.91,0.0,,High
19,3,Clouds,277.79,0.0,,Medium
20,3,Clouds,277.0,0.0,,Medium
21,3,Clouds,276.52,0.0,,Medium
22,3,Clouds,276.25,0.0,,Low
23,3,Clouds,276.1,0.0,,Low
0,4,Clouds,276.1,0.0,,Low
1,4,Clouds,275.91,0.0,,Low
2,4,Clouds,275.69,0.0,,Low
3,4,Clouds,275.4,0.0,,Low
4,4,Clouds,275.44,0.0,,Low
5,4,Clouds,275.35,0.0,,Medium
6,4,Clear,275.4,0.0,,High
7,4,Clear,275.4,0.0,,High
8,4,Clear,275.89,0.0,,High
9,4,Clear,277.07,0.0,,High
10,4,Clear,278.66,0.0,,High
11,4,Clouds,282.16,0.0,,High
12,4,Clear,282.49,0.0,,High
13,4,Clouds,284.21,0.0,,High
14,4,Clouds,284.57,0.0,,High
15,4,Clouds,284.64,0.0,,High
16,4,Clouds,284.11,0.0,,High
17,4,Clouds,282.06,0.0,,High
18,4,Clouds,279.8,0.0,,High
19,4,Clouds,278.54,0.0,,Medium
20,4,Clear,278.09,0.0,,Medium
21,4,Clear,277.88,0.0,,Medium
22,4,Clouds,277.36,0.0,,Medium
23,4,Clouds,277.25,0.0,,Low
0,5,Clear,276.64,0.0,,Low
1,5,Clear,275.98,0.0,,Low
2,5,Clear,275.73,0.0,,Low
3,5,Clouds,275.63,0.0,,Low
4,5,Clouds,275.29,0.0,,Low
5,5,Clouds,275.25,0.0,,Low
6,5,Mist,275.1,0.0,,Low
7,5,Clouds,275.23,0.0,,Low
8,5,Clouds,276.09,0.0,,Medium
9,5,Clouds,277.86,0.0,,Medium
10,5,Clouds,280.05,0.0,,Medium
11,5,Clouds,281.75,0.0,,High
12,5,Clouds,283.15,0.0,,High
13,5,Clouds,283.99,0.0,,High
14,5,Clouds,284.03,0.0,,High
15,5,Clear,283.98,0.0,,High
16,5,Clear,283.0,0.0,,High
17,5,Clouds,281.46,0.0,,High
18,5,Clouds,280.71,0.0,,High
19,5,Clouds,280.24,0.0,,Medium
20,5,Clouds,280.18,0.0,,Medium
21,5,Clouds,280.08,0.0,,Medium
22,5,Clouds,280.23,0.0,,Medium
23,5,Clouds,280.33,0.0,,Medium
0,6,Haze,280.27,0.0,,Low
1,6,Drizzle,279.87,0.0,,Low
1,6,Rain,279.87,0.0,,Low
1,6,Haze,279.87,0.0,,Low
1,6,Mist,279.87,0.0,,Low
2,6,Mist,280.01,0.0,,Low
2,6,Haze,280.01,0.0,,Low
2,6,Drizzle,280.01,0.0,,Low
3,6,Rain,280.26,0.0,,Low
3,6,Mist,280.26,0.0,,Low
3,6,Haze,280.26,0.0,,Low
3,6,Thunderstorm,280.26,0.0,,Low
4,6,Thunderstorm,280.1,0.0,,Low
4,6,Mist,280.1,0.0,,Low
4,6,Haze,280.1,0.0,,Low
4,6,Thunderstorm,280.1,0.0,,Low
4,6,Drizzle,280.1,0.0,,Low
5,6,Mist,279.9,0.0,,Low
5,6,Thunderstorm,279.9,0.0,,Low
5,6,Rain,279.9,0.0,,Low
6,6,Thunderstorm,279.79,0.0,,Low
6,6,Mist,279.79,0.0,,Low
6,6,Rain,279.79,0.0,,Low
6,6,Rain,279.79,0.0,,Low
7,6,Drizzle,279.95,0.0,,Low
7,6,Mist,279.95,0.0,,Low
7,6,Rain,279.95,0.0,,Low
8,6,Mist,279.91,0.0,,Low
8,6,Drizzle,279.91,0.0,,Low
9,6,Mist,280.43,0.0,,Medium
9,6,Rain,280.43,0.0,,Medium
9,6,Drizzle,280.43,0.0,,Medium
9,6,Drizzle,280.43,0.0,,Medium
9,6,Rain,280.43,0.0,,Medium
10,6,Mist,281.02,0.0,,Medium
10,6,Rain,281.02,0.0,,Medium
11,6,Mist,282.05,0.0,,High
12,6,Mist,283.42,0.0,,Medium
12,6,Drizzle,283.42,0.0,,Medium
13,6,Mist,284.94,0.0,,Medium
13,6,Haze,284.94,0.0,,Medium
14,6,Haze,287.6,0.0,,Medium
14,6,Mist,287.6,0.0,,Medium
15,6,Haze,289.71,0.0,,High
15,6,Mist,289.71,0.0,,High
16,6,Mist,291.14,0.0,,High
17,6,Mist,290.28,0.0,,Medium
18,6,Thunderstorm,288.29,0.0,,Medium
18,6,Mist,288.29,0.0,,Medium
19,6,Mist,289.25,0.0,,Medium
20,6,Clouds,291.57,0.0,,Medium
21,6,Clear,291.28,0.0,,Low
23,6,Clear,288.12,0.0,,Medium
0,0,Clear,288.12,0.0,Veterans Day,Low
1,0,Clear,282.74,0.0,,Low
2,0,Clear,282.74,0.0,,Low
3,0,Clear,282.74,0.0,,Low
4,0,Clear,282.74,0.0,,Low
5,0,Clear,282.74,0.0,,Medium
6,0,Clear,282.74,0.0,,High
7,0,Clear,273.9,0.0,,High
8,0,Clear,273.9,0.0,,Medium
9,0,Clear,273.9,0.0,,Medium
10,0,Clouds,272.42,0.0,,Medium
11,0,Snow,272.09,0.0,,High
11,0,Mist,272.09,0.0,,High
12,0,Snow,271.94,0.0,,High
13,0,Clouds,271.85,0.0,,High
14,0,Clouds,271.4,0.0,,High
15,0,Clouds,271.25,0.0,,High
16,0,Clouds,270.6,0.0,,High
17,0,Clouds,270.07,0.0,,High
18,0,Clouds,269.76,0.0,,Medium
19,0,Clouds,269.71,0.0,,Medium
20,0,Snow,269.19,0.0,,Medium
21,0,Snow,268.91,0.0,,Low
22,0,Snow,268.39,0.0,,Low
23,0,Snow,267.27,0.0,,Medium
0,1,Snow,267.05,0.0,,Low
1,1,Clouds,266.64,0.0,,Low
2,1,Snow,266.58,0.0,,Low
3,1,Clouds,266.02,0.0,,Low
4,1,Clouds,265.93,0.0,,Low
5,1,Snow,266.15,0.0,,Medium
6,1,Snow,266.42,0.0,,High
7,1,Snow,266.85,0.0,,High
8,1,Snow,266.86,0.0,,High
8,1,Mist,266.86,0.0,,High
9,1,Snow,267.05,0.0,,High
10,1,Snow,267.81,0.0,,High
11,1,Snow,268.35,0.0,,High
12,1,Snow,268.77,0.0,,High
13,1,Clouds,269.04,0.0,,High
14,1,Clouds,269.23,0.0,,High
15,1,Clouds,269.51,0.0,,High
16,1,Clouds,269.24,0.0,,High
17,1,Clouds,269.06,0.0,,High
18,1,Clouds,268.35,0.0,,High
19,1,Clouds,268.26,0.0,,Medium
20,1,Clouds,268.21,0.0,,Medium
21,1,Clouds,267.91,0.0,,Medium
22,1,Clear,267.75,0.0,,Low
23,1,Clouds,267.15,0.0,,Low
0,2,Clouds,266.33,0.0,,Low
1,2,Clear,265.99,0.0,,Low
2,2,Clear,265.94,0.0,,Low
3,2,Clear,265.14,0.0,,Low
4,2,Clear,264.61,0.0,,Low
5,2,Clear,264.67,0.0,,Medium
6,2,Clear,264.82,0.0,,High
7,2,Clear,265.1,0.0,,High
8,2,Clear,266.4,0.0,,High
9,2,Clear,269.25,0.0,,High
10,2,Clouds,271.89,0.0,,High
11,2,Clear,272.77,0.0,,High
12,2,Clear,275.0,0.0,,High
13,2,Clear,277.19,0.0,,High
14,2,Clear,277.92,0.0,,High
15,2,Clouds,278.95,0.0,,High
16,2,Clouds,278.02,0.0,,High
17,2,Clouds,276.5,0.0,,High
18,2,Clouds,275.88,0.0,,High
19,2,Clouds,275.98,0.0,,Medium
20,2,Clouds,275.98,0.0,,Medium
21,2,Clouds,276.13,0.0,,Medium
22,2,Clouds,276.53,0.0,,Medium
23,2,Clouds,276.53,0.0,,Low
0,3,Clouds,276.48,0.0,,Low
1,3,Clouds,276.26,0.0,,Low
2,3,Clouds,276.02,0.0,,Low
3,3,Clouds,275.87,0.0,,Low
4,3,Clouds,275.47,0.0,,Low
5,3,Clouds,274.91,0.0,,Medium
6,3,Clouds,274.34,0.0,,High
7,3,Clouds,273.31,0.0,,High
8,3,Clouds,273.76,0.0,,High
9,3,Clouds,276.44,0.0,,High
10,3,Clouds,278.23,0.0,,High
11,3,Clear,279.03,0.0,,High
12,3,Clear,280.71,0.0,,High
13,3,Clouds,283.26,0.0,,High
14,3,Clouds,283.8,0.0,,High
15,3,Clouds,283.29,0.0,,High
16,3,Clouds,282.32,0.0,,High
17,3,Clouds,280.33,0.0,,High
18,3,Clouds,278.97,0.0,,High
19,3,Clouds,278.64,0.0,,Medium
20,3,Clouds,278.12,0.0,,Medium
21,3,Clouds,278.05,0.0,,Medium
23,3,Clouds,279.5,0.0,,Low
0,4,Clouds,279.5,0.0,,Low
1,4,Rain,277.1,0.0,,Low
2,4,Rain,277.1,0.0,,Low
3,4,Rain,277.1,0.0,,Low
4,4,Rain,277.1,0.0,,Low
5,4,Rain,277.1,0.0,,Medium
6,4,Rain,277.1,0.0,,High
7,4,Clear,276.8,0.0,,High
8,4,Clear,276.8,0.0,,High
9,4,Clear,276.8,0.0,,High
10,4,Clear,276.8,0.0,,High
11,4,Clear,276.8,0.0,,High
12,4,Clear,276.8,0.0,,High
13,4,Clear,276.8,0.0,,High
14,4,Clear,279.24,0.0,,High
15,4,Clear,279.24,0.0,,High
16,4,Clear,279.24,0.0,,High
17,4,Clear,279.24,0.0,,High
18,4,Clear,279.24,0.0,,High
19,4,Clear,279.24,0.0,,Medium
20,4,Clear,279.24,0.0,,Medium
21,4,Clear,279.24,0.0,,Medium
22,4,Clear,279.24,0.0,,Medium
23,4,Clear,279.24,0.0,,Low
0,5,Clear,279.24,0.0,,Low
1,5,Clear,270.94,0.0,,Low
2,5,Clear,270.94,0.0,,Low
3,5,Clear,270.94,0.0,,Low
4,5,Clear,270.94,0.0,,Low
5,5,Clear,266.83,0.0,,Low
6,5,Clear,266.27,0.0,,Low
7,5,Clear,265.91,0.0,,Medium
8,5,Clouds,267.33,0.0,,Medium
9,5,Clouds,270.82,0.0,,Medium
10,5,Clouds,273.55,0.0,,High
11,5,Clouds,275.85,0.0,,High
12,5,Clouds,277.61,0.0,,High
13,5,Clouds,278.64,0.0,,High
14,5,Clouds,279.34,0.0,,High
15,5,Clouds,279.39,0.0,,High
16,5,Clouds,278.73,0.0,,High
17,5,Clouds,276.5,0.0,,High
19,5,Clouds,274.33,0.0,,Medium
20,5,Clouds,274.43,0.0,,Medium
21,5,Clouds,274.45,0.0,,Medium
22,5,Clear,274.4,0.0,,Medium
23,5,Clear,274.78,0.0,,Medium
0,6,Clear,275.15,0.0,,Low
1,6,Clear,275.25,0.0,,Low
2,6,Clear,275.62,0.0,,Low
3,6,Haze,275.89,0.0,,Low
4,6,Haze,276.16,0.0,,Low
5,6,Clear,276.29,0.0,,Low
6,6,Clear,276.24,0.0,,Low
7,6,Clouds,276.2,0.0,,Low
8,6,Haze,277.08,0.0,,Low
9,6,Haze,279.0,0.0,,Medium
10,6,Clouds,281.2,0.0,,Medium
11,6,Clouds,283.49,0.0,,Medium
12,6,Clouds,285.53,0.0,,Medium
13,6,Clouds,285.96,0.0,,High
14,6,Clouds,285.95,0.0,,Medium
15,6,Clouds,285.65,0.0,,High
16,6,Clouds,285.05,0.0,,High
17,6,Clouds,284.31,0.0,,High
18,6,Clouds,284.17,0.0,,Medium
19,6,Clouds,284.17,0.0,,Medium
20,6,Clouds,284.17,0.0,,Medium
21,6,Clouds,283.94,0.0,,Medium
22,6,Clouds,283.65,0.0,,Low
23,6,Clouds,283.55,0.0,,Low
0,0,Clouds,283.01,0.0,,Low
1,0,Clouds,282.54,0.0,,Low
2,0,Clouds,282.45,0.0,,Low
3,0,Clouds,282.02,0.0,,Low
4,0,Clouds,281.8,0.0,,Low
5,0,Clouds,281.06,0.0,,Medium
6,0,Clouds,280.5,0.0,,High
7,0,Clouds,280.03,0.0,,High
8,0,Clouds,280.0,0.0,,High
9,0,Clouds,281.48,0.0,,High
10,0,Clouds,282.85,0.0,,High
11,0,Clouds,284.13,0.0,,High
12,0,Clear,285.5,0.0,,High
13,0,Clear,286.43,0.0,,High
14,0,Clouds,287.18,0.0,,High
15,0,Clouds,286.68,0.0,,High
16,0,Clouds,286.02,0.0,,High
17,0,Clouds,284.55,0.0,,High
18,0,Clouds,284.64,0.0,,High
19,0,Clouds,284.34,0.0,,Medium
20,0,Clouds,284.04,0.0,,Medium
21,0,Clouds,283.5,0.0,,Medium
22,0,Clouds,282.96,0.0,,Low
23,0,Clouds,282.38,0.0,,Low
0,1,Clouds,282.09,0.0,,Low
1,1,Clouds,281.77,0.0,,Low
2,1,Clouds,282.35,0.0,,Low
3,1,Clouds,282.26,0.0,,Low
4,1,Clouds,282.37,0.0,,Low
5,1,Clouds,282.52,0.0,,Medium
6,1,Clouds,282.43,0.0,,High
7,1,Clouds,282.01,0.0,,High
8,1,Clouds,282.33,0.0,,High
9,1,Clouds,283.08,0.0,,High
10,1,Clouds,283.53,0.0,,High
11,1,Clouds,285.74,0.0,,High
12,1,Clouds,286.67,0.0,,High
13,1,Clouds,287.41,0.0,,High
14,1,Clouds,287.74,0.0,,High
15,1,Clouds,287.73,0.0,,High
16,1,Clouds,286.53,0.0,,High
17,1,Clouds,283.85,0.0,,High
18,1,Clouds,281.47,0.0,,High
19,1,Clear,280.54,0.0,,Medium
20,1,Clear,279.11,0.0,,Medium
21,1,Clear,278.24,0.0,,Medium
22,1,Clear,277.99,0.0,,Medium
23,1,Haze,278.0,0.0,,Low
0,2,Mist,277.74,0.0,,Low
1,2,Mist,277.23,0.0,,Low
2,2,Clear,276.49,0.0,,Low
3,2,Clear,276.15,0.0,,Low
4,2,Mist,275.06,0.0,,Low
5,2,Mist,273.99,0.0,,Medium
6,2,Mist,273.0,0.0,,High
6,2,Fog,273.0,0.0,,High
7,2,Mist,272.54,0.0,,High
7,2,Fog,272.54,0.0,,High
8,2,Haze,272.51,0.0,,High
8,2,Mist,272.51,0.0,,High
8,2,Fog,272.51,0.0,,High
9,2,Mist,274.66,0.0,,High
9,2,Haze,274.66,0.0,,High
9,2,Fog,274.66,0.0,,High
10,2,Haze,276.57,0.0,,High
10,2,Fog,276.57,0.0,,High
11,2,Mist,278.81,0.0,,High
12,2,Clouds,280.95,0.0,,High
13,2,Clouds,283.13,0.0,,High
14,2,Clouds,283.91,0.0,,High
15,2,Clouds,284.22,0.0,,High
16,2,Clouds,282.46,0.0,,High
17,2,Clouds,279.63,0.0,,High
18,2,Clouds,278.13,0.0,,High
19,2,Clouds,277.36,0.0,,Medium
20,2,Clouds,277.38,0.0,,Medium
